from	to	score
HBQ1	EPB42	0.000869
HBQ1	HBG2	0.000897
HBQ1	HBM	0.000909
HBQ1	AHSP	0.000941
HBQ1	HBB	0.00095
HBQ1	HBE1	0.000967
HBQ1	HBD	0.00099
ITGB4	AXIN2	0.000405
ITGB4	PECAM1	0.000409
ITGB4	CAPN3	0.000417
ITGB4	MET	0.000423
ITGB4	CTNNB1	0.000431
ITGB4	EGF	0.000438
ITGB4	AKT1	0.000456
ITGB4	FGF13	0.000462
ITGB4	MMP9	0.000487
ITGB4	CD44	0.000489
ITGB4	NTRK1	0.00051
ITGB4	FGF2	0.000523
ITGB4	EPHA2	0.000554
ITGB4	EPCAM	0.000656
ITGB4	TNR	0.00068
ITGB4	CAV3	0.000684
ITGB4	IGF1R	0.000705
ITGB4	CAV2	0.000706
ITGB4	VWF	0.000743
ITGB4	ITGB8	0.000762
ITGB4	FN1	0.000764
ITGB4	ITGB7	0.000768
ITGB4	EGFR	0.000776
ITGB4	MUC5AC	0.000788
ITGB4	VTN	0.000798
ITGB4	FLNC	0.000802
ITGB4	SFTPC	0.000811
ITGB4	ITGA2B	0.000827
ITGB4	ITGB3	0.00084
ITGB4	SDC1	0.000843
ITGB4	ITGB5	0.000846
ITGB4	ITGB6	0.000848
ITGB4	ITGB1	0.000853
ITGB4	THBS1	0.000854
ITGB4	ITGA8	0.000868
ITGB4	ITGA7	0.00087
ITGB4	ERBB2	0.000944
SULT2B1	PPARG	0.000403
SULT2B1	UGT1A6	0.000407
SULT2B1	CYP1B1	0.000409
SULT2B1	NOS3	0.000413
SULT2B1	APOE	0.000435
SULT2B1	CD5L	0.000523
SULT2B1	SREBF1	0.000568
SULT2B1	SULT1C3	0.00063
SULT2B1	SULT1B1	0.000688
SULT2B1	CYP2E1	0.000919
SULT2B1	CYP3A4	0.000923
SULT2B1	CYP1A2	0.000923
SULT2B1	CYP3A5	0.000932
SULT2B1	AKR1C3	0.000935
SULT2B1	STS	0.00094
SULT2B1	CYP7A1	0.000954
AASDH	PPARD	4e-04
AASDH	FABP4	0.000409
AASDH	GPD1L	0.000411
AASDH	EPHX1	0.000417
AASDH	INS	0.000418
AASDH	F5	0.000434
AASDH	F8	0.000434
AASDH	RS1	0.000434
AASDH	PPARG	0.000438
AASDH	GPD1	0.000452
AASDH	GAPDH	0.000456
AASDH	SREBF1	0.000475
AASDH	SCARB1	0.000487
AASDH	CYP2D6	0.000503
AASDH	CYP2J2	0.000503
AASDH	CYP1B1	0.000503
AASDH	CYP2A6	0.000503
AASDH	CYP2C19	0.000503
AASDH	CYP27C1	0.000507
AASDH	LPCAT1	0.000508
AASDH	CYP3A5	0.000509
AASDH	CYP2C8	0.00051
AASDH	CYP26C1	0.000512
AASDH	SCARB2	0.000513
AASDH	CYP2B6	0.000513
AASDH	CYP2C9	0.000514
AASDH	AGPAT2	0.000517
AASDH	CYP4F8	0.000517
AASDH	CYP4A22	0.000517
AASDH	CYP4F2	0.000517
AASDH	CYP26A1	0.000524
AASDH	CYP3A4	0.00053
AASDH	CYP1A2	0.000531
AASDH	CYP2E1	0.000535
AASDH	LPL	0.00054
AASDH	GOT2	0.000545
AASDH	CYP4F3	0.000546
AASDH	CYP4A11	0.000548
AASDH	CD36	0.000551
AASDH	PPARA	0.000572
AASDH	CYP7A1	0.000593
AASDH	PLIN1	0.000626
AASDH	LIPE	0.000693
AASDH	DGAT1	0.000749
AASDH	HHAT	8e-04
AASDH	CPT1C	0.00083
AASDH	DGAT2	0.000868
APOH	UGT2B10	0.000401
APOH	RARRES2	0.000403
APOH	LRP2	0.000403
APOH	ARRB1	0.000404
APOH	THBD	0.000407
APOH	C1R	0.000408
APOH	F5	0.000417
APOH	SERPINA5	0.000417
APOH	DGAT2	0.000421
APOH	HBZ	0.000423
APOH	C5	0.000428
APOH	PLAT	0.000428
APOH	FCN2	0.000436
APOH	F10	0.000438
APOH	C2	0.000444
APOH	F9	0.00045
APOH	MASP2	0.00046
APOH	CFI	0.000463
APOH	TPM1	0.00047
APOH	MTHFR	0.000471
APOH	C8A	0.000476
APOH	F7	0.000483
APOH	F11	0.000488
APOH	SERPINA10	0.000494
APOH	RBP4	0.000498
APOH	CLEC3B	0.000507
APOH	C9	0.000512
APOH	GP1BA	0.000516
APOH	ADAMTS13	0.000517
APOH	C4BPA	0.000527
APOH	FN1	0.000537
APOH	AGT	0.000561
APOH	C4A	0.000561
APOH	SERPINF1	0.000594
APOH	MBL2	6e-04
APOH	PROC	0.000616
APOH	C3	0.000621
APOH	KNG1	0.000627
APOH	VWF	0.00066
APOH	SAA1	0.000678
APOH	SAA2	0.000678
APOH	SERPINA4	0.00068
APOH	SAA4	0.000718
APOH	F3	0.00072
APOH	LIPC	0.000735
APOH	HP	0.000736
APOH	A2M	0.000752
APOH	ORM1	0.00076
APOH	APP	0.000763
APOH	APCS	0.000766
APOH	FABP1	0.000776
APOH	ITIH3	0.000777
APOH	CRP	0.000778
APOH	VTN	0.000787
APOH	HPX	0.000792
APOH	FGB	0.000804
APOH	SERPIND1	0.000806
APOH	SERPINF2	0.000822
APOH	HRG	0.000862
APOH	ITIH2	0.000867
APOH	FGA	0.000871
APOH	HPR	0.000874
APOH	FGG	0.00091
APOH	CLU	0.000911
APOH	APOA5	0.000918
APOH	APOE	0.000921
APOH	LPL	0.000923
APOH	ALB	0.000933
APOH	APOA4	0.000938
APOH	PLG	0.00094
APOH	SERPINC1	0.000944
APOH	APOC2	0.000946
APOH	F2	0.000984
APOH	APOB	0.000985
APOH	APOA1	0.000985
APOH	APOC3	0.000987
APOH	APOA2	0.000989
ADH1A	CYP3A4	0.000419
ADH1A	TAS2R38	0.000435
ADH1A	GPD1	0.000436
ADH1A	GABRA6	0.000438
ADH1A	NRXN3	0.000439
ADH1A	CHRM2	0.000506
ADH1A	H6PD	0.000506
ADH1A	ADH7	0.000548
ADH1A	ANKK1	0.000572
ADH1A	TAS2R16	0.00059
ADH1A	UGT2B11	0.000668
ADH1A	UGT2A2	0.000678
ADH1A	UGT1A9	0.000678
ADH1A	UGT1A5	0.000678
ADH1A	UGT1A3	0.000679
ADH1A	UGT2B28	0.00068
ADH1A	UGT2B7	0.000683
ADH1A	GSTM5	0.000684
ADH1A	MGST2	0.000685
ADH1A	UGT2B10	0.000687
ADH1A	UGT2A3	0.000689
ADH1A	GSTO2	0.000691
ADH1A	GSTM3	0.000698
ADH1A	UGT2B17	0.000699
ADH1A	GSTO1	7e-04
ADH1A	GSTM4	0.000701
ADH1A	UGT2B4	0.000701
ADH1A	UGT1A10	0.000709
ADH1A	GSTA5	0.00071
ADH1A	UGT1A7	0.00071
ADH1A	UGT2B15	0.000713
ADH1A	GSTA4	0.000713
ADH1A	GSTM2	0.000714
ADH1A	UGT1A1	0.000716
ADH1A	UGT1A8	0.000717
ADH1A	ADH6	0.000717
ADH1A	GSTT2B	0.000719
ADH1A	MGST3	0.00072
ADH1A	GSTA3	0.00073
ADH1A	UGT1A6	0.000731
ADH1A	UGT1A4	0.000733
ADH1A	MGST1	0.000736
ADH1A	GSTA2	0.00074
ADH1A	GSTA1	0.000746
ADH1A	GSTM1	0.00075
ADH1A	ALDH1A2	0.000832
ADH1A	GSTP1	0.000837
ADH1A	HPGDS	0.000844
ADH1A	ALDH1A3	0.000855
ADH1A	PNPLA4	0.000901
ADH1A	CYP27C1	0.000903
ADH1A	LRTOMT	0.000906
ADH1A	AWAT2	0.000908
ADH1A	COMT	0.000913
ADH1A	BCO1	0.000919
ADH1A	DGAT1	0.000919
ADH1A	MAOB	0.000928
ADH1A	LRAT	0.000932
ADH1A	MAOA	0.000933
ADH1A	CYP26A1	0.000937
ADH1A	AOX1	0.000942
ADH1A	CYP2E1	0.000963
ADH1A	AVP	0.000963
ADH1A	ALDH2	0.000975
ADH1A	ADH1C	0.000983
ADH1A	ADH1B	0.000989
GSTA3	GPA33	0.000443
GSTA3	CYP2C8	0.000685
GSTA3	ADH1B	0.000687
GSTA3	CYP2C19	0.000695
GSTA3	CYP3A5	0.000705
GSTA3	GSTA5	0.000705
GSTA3	ADH7	0.000709
GSTA3	GSTP1	0.000722
GSTA3	GSTM4	0.000728
GSTA3	ADH1C	0.000729
GSTA3	GSTM3	0.000732
GSTA3	CYP2B6	0.000733
GSTA3	GSTM1	0.000735
GSTA3	GSTM2	0.00074
GSTA3	GGT1	0.000749
GSTA3	MGST3	0.000751
GSTA3	GSTA4	0.000754
GSTA3	ADH6	0.000754
GSTA3	MGST2	0.000781
GSTA3	HPGDS	0.000784
GSTA3	GSTM5	0.000819
GSTA3	GSTT2B	0.000839
GSTA3	GSTO2	0.00084
GSTA3	GSTO1	0.000861
GSTA3	MGST1	0.00088
GSTA3	CYP2C9	0.000917
GSTA3	CYP1B1	0.000919
GSTA3	CYP2A6	0.000919
GSTA3	CYP3A4	0.000929
GSTA3	CYP2E1	0.000932
GSTA3	CYP1A2	0.000933
GSTA3	EPHX1	0.000936
GSTA3	GSTA1	0.000947
GSTA3	GSTA2	0.000947
FGF22	CRP	4e-04
FGF22	SP7	0.000402
FGF22	ESR2	0.000402
FGF22	OTX2	0.000407
FGF22	PTCH1	0.000411
FGF22	WNT2	0.000417
FGF22	VEGFB	0.000418
FGF22	LEF1	0.000421
FGF22	TIE1	0.000422
FGF22	PTHLH	0.000423
FGF22	ITGB1	0.000425
FGF22	FGF10	0.000427
FGF22	SMIM3	0.000429
FGF22	RSPO1	0.000432
FGF22	GLI1	0.000439
FGF22	NDST1	0.00044
FGF22	ENPP1	0.000443
FGF22	WNT5A	0.000443
FGF22	ACKR1	0.000443
FGF22	HNF4A	0.000444
FGF22	NKX2-5	0.000446
FGF22	FGF5	0.000447
FGF22	VGF	0.000448
FGF22	LEP	0.000449
FGF22	SMO	0.000449
FGF22	PPARG	0.000454
FGF22	CYP7A1	0.000455
FGF22	NOS3	0.000458
FGF22	FGF7	0.000462
FGF22	ADORA2A	0.00047
FGF22	ACAN	0.000473
FGF22	VCAM1	0.000475
FGF22	F2R	0.000476
FGF22	PTPRZ1	0.000476
FGF22	FGF9	0.000479
FGF22	VWF	0.000479
FGF22	ICAM1	0.000482
FGF22	WNT1	0.000483
FGF22	SERPINE1	0.000486
FGF22	DKK1	0.00049
FGF22	PLAT	0.000495
FGF22	S100A13	0.000495
FGF22	VTN	0.000496
FGF22	FGF16	0.000503
FGF22	CDH5	0.000505
FGF22	THBS1	0.000506
FGF22	BGLAP	0.00051
FGF22	PLG	0.000512
FGF22	ANGPT2	0.000512
FGF22	EDN1	0.000513
FGF22	RPS27A	0.000515
FGF22	PXDNL	0.000515
FGF22	PXDN	0.000515
FGF22	UBA52	0.000517
FGF22	FGF17	0.000518
FGF22	VEGFD	0.000519
FGF22	IRS1	0.000526
FGF22	WNT3A	0.000531
FGF22	ENG	0.000532
FGF22	SOX9	0.000532
FGF22	IHH	0.000534
FGF22	SERPINC1	0.000536
FGF22	RUNX2	0.000545
FGF22	NID1	0.000549
FGF22	GAPDH	0.000554
FGF22	VEGFC	0.000556
FGF22	FGF18	0.000562
FGF22	APOE	0.000568
FGF22	CD34	0.000578
FGF22	BMP7	0.000578
FGF22	IL10	0.000582
FGF22	ANGPT1	0.000589
FGF22	TGFA	0.000593
FGF22	CALML4	0.000594
FGF22	CALML6	0.000596
FGF22	CALML5	0.000597
FGF22	NOG	0.000597
FGF22	CCN2	0.000597
FGF22	MMP9	0.000598
FGF22	CALML3	0.000602
FGF22	IL1A	0.000602
FGF22	ADIPOQ	0.000606
FGF22	PGF	0.00062
FGF22	FGF8	0.000622
FGF22	CCL2	0.000627
FGF22	FGF2	0.000629
FGF22	AGT	0.000648
FGF22	BDNF	0.000652
FGF22	TNF	0.000652
FGF22	BMP4	0.000653
FGF22	CTNNB1	0.000662
FGF22	PTX3	0.000668
FGF22	AKT1	0.000678
FGF22	IL1B	0.000683
FGF22	KRAS	0.000685
FGF22	COL18A1	0.000687
FGF22	IL6	0.000711
FGF22	FGF3	0.000712
FGF22	EPHA2	0.000725
FGF22	PECAM1	0.000746
FGF22	FGF1	0.000746
FGF22	ALB	0.000751
FGF22	CXCL8	0.000754
FGF22	BMP2	0.000755
FGF22	ERBB4	0.000758
FGF22	SDC1	0.000761
FGF22	NTRK2	0.000762
FGF22	ERBB3	0.000767
FGF22	IGF1	0.000782
FGF22	CSF1R	0.000799
FGF22	FN1	0.000799
FGF22	FLT3	0.000804
FGF22	INSR	0.000814
FGF22	TGFB1	0.000819
FGF22	NRP1	0.000823
FGF22	ERBB2	0.000824
FGF22	SHH	0.000826
FGF22	INS	0.000831
FGF22	KIT	0.000848
FGF22	TEK	0.000848
FGF22	FGFRL1	0.000854
FGF22	IGF1R	0.000854
FGF22	PDGFRA	0.000858
FGF22	MET	0.000865
FGF22	CD44	0.000875
FGF22	FLT1	0.000877
FGF22	HGF	0.00088
FGF22	NTRK1	0.000887
FGF22	PDGFRB	0.000894
FGF22	KLB	0.000904
FGF22	FLT4	0.000915
FGF22	EGFR	0.000926
FGF22	KDR	0.00093
FGF22	FGFR3	0.000966
FGF22	FGFBP1	0.000988
FGF22	EGF	0.000989
FGF22	FGFR4	0.000992
FGF22	FGFR2	0.000999
FGF22	FGFR1	0.000999
SERPIND1	HPR	0.000403
SERPIND1	CTRB1	0.000406
SERPIND1	APOA4	0.00041
SERPIND1	GP9	0.000416
SERPIND1	MASP1	0.000416
SERPIND1	C1S	0.000417
SERPIND1	HP	0.000419
SERPIND1	C8G	0.00042
SERPIND1	KLK4	0.000425
SERPIND1	MASP2	0.000431
SERPIND1	APOC2	0.000434
SERPIND1	APOA5	0.000434
SERPIND1	ORM1	0.000435
SERPIND1	CD44	0.000439
SERPIND1	LRP2	0.00045
SERPIND1	ACKR1	0.000451
SERPIND1	SERPING1	0.000453
SERPIND1	C4A	0.000456
SERPIND1	C5	0.000458
SERPIND1	GNG4	0.000466
SERPIND1	C4BPA	0.000468
SERPIND1	C8B	0.000473
SERPIND1	MTHFR	0.000487
SERPIND1	C6	0.000494
SERPIND1	C4BPB	5e-04
SERPIND1	SERPINA10	0.000506
SERPIND1	APCS	0.000525
SERPIND1	HPX	0.000525
SERPIND1	HGF	0.000534
SERPIND1	C9	0.000537
SERPIND1	ALB	0.000542
SERPIND1	F9	0.000548
SERPIND1	C8A	0.000549
SERPIND1	PLAT	0.00055
SERPIND1	ITIH3	0.000553
SERPIND1	GP1BB	0.000555
SERPIND1	FN1	0.000556
SERPIND1	APOC3	0.000573
SERPIND1	GP1BA	0.000578
SERPIND1	APOB	0.000587
SERPIND1	SERPINF2	0.000603
SERPIND1	APOA1	0.000614
SERPIND1	SERPINA4	0.000621
SERPIND1	F8	0.000656
SERPIND1	GP5	0.000661
SERPIND1	APOA2	0.000661
SERPIND1	VWF	0.000679
SERPIND1	F5	0.000681
SERPIND1	SERPINA5	0.000697
SERPIND1	CFI	7e-04
SERPIND1	KLKB1	0.000701
SERPIND1	ITIH2	0.000712
SERPIND1	F11	0.000728
SERPIND1	F7	0.000757
SERPIND1	PROC	0.00076
SERPIND1	VTN	0.000762
SERPIND1	A2M	0.000771
SERPIND1	KNG1	0.000779
SERPIND1	F3	0.000802
SERPIND1	F13B	0.000816
SERPIND1	F10	0.000823
SERPIND1	SERPINC1	0.000837
SERPIND1	THBD	0.000846
SERPIND1	HRG	0.000867
SERPIND1	TFPI	0.000884
SERPIND1	FGB	0.000951
SERPIND1	PLG	0.000952
SERPIND1	FGA	0.00096
SERPIND1	FGG	0.00096
SERPIND1	F2	0.000999
SEC14L3	SEC14L4	0.000596
PLA2G3	RPS24	0.000412
PLA2G3	RPS21	0.000412
PLA2G3	RPS25	0.000412
PLA2G3	RPS26	0.000412
PLA2G3	RPS8	0.000418
PLA2G3	RPS17	0.000418
PLA2G3	RPS15	0.00042
PLA2G3	RPS28	0.000428
PLA2G3	RPS18	0.000431
PLA2G3	RPS6	0.000435
PLA2G3	UBA52	0.000436
PLA2G3	RPS19	0.00044
PLA2G3	RPS3A	0.000442
PLA2G3	RPS9	0.000443
PLA2G3	RPS20	0.00046
PLA2G3	RPS2	0.000462
PLA2G3	RPS7	0.000464
PLA2G3	RPS16	0.000475
PLA2G3	RPS11	0.000478
PLA2G3	RPS23	0.000479
PLA2G3	PLA2G4A	0.000481
PLA2G3	PLA2G2C	0.000553
PLA2G3	PLA2G6	0.00056
PLA2G3	PLA2G12B	0.000623
PLA2G3	GNAQ	0.00065
PLA2G3	TMEM86B	0.00065
PLA2G3	CYP1A2	0.000683
PLA2G3	CYP2C8	0.000683
PLA2G3	CYP2J2	0.000684
PLA2G3	CYP2B6	0.000684
PLA2G3	CYP2C9	0.000686
PLA2G3	CYP3A4	0.00069
PLA2G3	CYP4F3	0.000695
PLA2G3	CYP4F2	0.000695
PLA2G3	CYP4F8	0.000695
PLA2G3	CYP4A22	0.000695
PLA2G3	CYP2C19	0.000704
PLA2G3	ALOX15	0.00071
PLA2G3	LPCAT1	0.000712
PLA2G3	CYP4A11	0.000729
PLA2G3	PLA2G1B	0.000729
PLA2G3	PLB1	0.000742
PLA2G3	CYP2E1	0.000784
PLA2G3	FAU	0.000796
PLA2G3	PLA2G5	0.000824
PLA2G3	PLA2G2E	0.000843
PLA2G3	PLA2G2F	0.000846
PLA2G3	PLA2G2A	0.000934
PLA2G3	PLA2G12A	0.000962
PLA2G3	PLA2G10	0.000971
PLA2G3	PLA2G2D	0.000983
PVALB	OXTR	4e-04
PVALB	PTPRZ1	4e-04
PVALB	CAMK2G	0.000402
PVALB	SHH	0.000414
PVALB	GRIK1	0.000414
PVALB	SLC6A4	0.000415
PVALB	ACTN2	0.000415
PVALB	TNNC2	0.000416
PVALB	GABRG2	0.000421
PVALB	CACNA1D	0.000423
PVALB	CACNA1C	0.000432
PVALB	TCAP	0.000433
PVALB	SREBF1	0.000433
PVALB	GRIN3A	0.000434
PVALB	SNCA	0.000439
PVALB	HTR2A	0.000443
PVALB	CACNA1I	0.000445
PVALB	MYLK2	0.000445
PVALB	CRH	0.000453
PVALB	HCRT	0.000458
PVALB	GRIN2D	0.000459
PVALB	HTR1A	0.000461
PVALB	NTRK1	0.000463
PVALB	MAP2	0.000464
PVALB	SLC1A2	0.000469
PVALB	EGFR	0.000469
PVALB	APP	0.000471
PVALB	KCNQ2	0.000473
PVALB	OPRM1	0.000473
PVALB	ERBB3	0.000479
PVALB	GABRA1	0.00048
PVALB	CACNA1B	0.000482
PVALB	SLC6A3	0.000482
PVALB	DRD1	0.000499
PVALB	SNAP25	0.000503
PVALB	CA4	0.000506
PVALB	CNTNAP2	0.000509
PVALB	CACNA1A	0.000509
PVALB	LYNX1	0.00051
PVALB	SCN2A	0.000515
PVALB	GRM2	0.00052
PVALB	OXT	0.000532
PVALB	NOS1	0.000536
PVALB	TNNI2	0.000536
PVALB	DRD2	0.000552
PVALB	GRIA2	0.000559
PVALB	GRIA4	0.000573
PVALB	RYR1	0.000578
PVALB	GAPDH	0.000589
PVALB	PXDNL	0.00059
PVALB	PXDN	0.00059
PVALB	SYN3	0.000593
PVALB	GRIN1	0.000598
PVALB	PDYN	0.000604
PVALB	CNR1	0.000605
PVALB	GYPE	0.000607
PVALB	GRM5	0.000613
PVALB	SLC17A8	0.000614
PVALB	ACAN	0.000624
PVALB	NKX2-1	0.000627
PVALB	GRIA1	0.000634
PVALB	GRIN2B	0.000634
PVALB	ACHE	0.000635
PVALB	PPP1R1B	0.000636
PVALB	RIC8B	0.000638
PVALB	GRIN2A	0.000649
PVALB	NTRK2	0.000649
PVALB	BCAN	0.000653
PVALB	SLC12A5	0.000653
PVALB	S100B	0.000662
PVALB	HTR3A	0.000695
PVALB	SYN1	0.000698
PVALB	OTX2	0.000699
PVALB	GRIN2C	0.000707
PVALB	ALB	0.000717
PVALB	ERBB4	0.000756
PVALB	SLC17A6	0.000765
PVALB	CALML6	0.000774
PVALB	CALML5	0.000775
PVALB	CALML3	0.000776
PVALB	BDNF	0.000776
PVALB	CALML4	0.000776
PVALB	DLG4	0.000789
PVALB	TH	0.000794
PVALB	DISC1	0.000796
PVALB	SCN1A	0.000798
PVALB	SLC17A7	0.000806
PVALB	SLC6A1	0.00081
PVALB	SLC32A1	0.000812
PVALB	NPY	0.000827
PVALB	SST	0.000937
CNIH1	CACNG5	0.000449
CNIH1	SHISA6	0.000451
CNIH1	FRRS1L	0.000477
CNIH1	CACNG7	0.000484
CNIH1	SMIM3	0.000495
CNIH1	F5	0.000499
CNIH1	F8	0.000499
CNIH1	CD59	0.000504
CNIH1	CNIH3	6e-04
CNIH1	CNIH2	0.000601
CNIH1	CACNG2	0.000602
CNIH1	GSG1L	0.000725
CNIH1	SHISA9	0.000734
CNIH1	GRIA3	0.000784
CNIH1	CACNG8	0.000789
CNIH1	GRIA2	0.000798
CNIH1	GRIA4	0.000813
CNIH1	TGFA	0.000884
CNIH1	GRIA1	0.000967
RSPO4	LRP6	4e-04
RSPO4	TBX4	0.000407
RSPO4	WNT3A	0.000414
RSPO4	BMP2	0.000423
RSPO4	WNT1	0.000469
RSPO4	UBA52	0.000499
RSPO4	RPS27A	0.000508
RSPO4	THBS1	0.000528
RSPO4	RSPO2	0.000554
RSPO4	WNT3	0.000561
RSPO4	RSPO3	0.000586
RSPO4	RSPO1	0.000603
RSPO4	CTNNB1	0.00068
RSPO4	LGR5	0.00097
RSPO4	RNF43	0.000973
RSPO4	ZNRF3	0.000976
RSPO4	LGR6	0.000982
RSPO4	LGR4	0.000995
PROKR2	F2R	4e-04
PROKR2	AGTR1	0.000401
PROKR2	EDNRB	0.00044
PROKR2	GHSR	0.000448
PROKR2	FREM3	0.000473
PROKR2	STS	0.000482
PROKR2	OTX2	0.000492
PROKR2	KNG1	0.000499
PROKR2	EDN2	0.000499
PROKR2	AGT	0.000499
PROKR2	KALRN	5e-04
PROKR2	PLCB2	0.000502
PROKR2	PLCB1	0.000502
PROKR2	PLCB3	0.000502
PROKR2	IHH	0.000505
PROKR2	F2	0.000505
PROKR2	CCDC141	0.000514
PROKR2	PMCH	0.000519
PROKR2	GRK2	0.000529
PROKR2	TRH	0.000537
PROKR2	GHRL	0.000538
PROKR2	EDN1	0.000545
PROKR2	FGF8	0.000629
PROKR2	EDN3	0.000647
PROKR2	TAC3	0.000726
PROKR2	FGFR1	0.000817
PROKR2	PROK2	0.000999
SNTA1	HCN4	4e-04
SNTA1	SCN1A	0.00042
SNTA1	EGFR	0.000423
SNTA1	NEDD4	0.000445
SNTA1	TRPV2	0.000446
SNTA1	PLCB2	0.000456
SNTA1	KCNJ4	0.000457
SNTA1	TCAP	0.000461
SNTA1	PPARD	0.000483
SNTA1	CASQ2	0.000486
SNTA1	TGFA	0.000491
SNTA1	MYH6	0.000507
SNTA1	KCNJ12	0.000517
SNTA1	ACTN2	0.000527
SNTA1	GP9	0.00054
SNTA1	GP1BA	0.00054
SNTA1	GP1BB	0.00054
SNTA1	GP5	0.00054
SNTA1	ITGA7	0.000557
SNTA1	RYR1	0.000566
SNTA1	NOS3	0.000575
SNTA1	SCN1B	0.000592
SNTA1	RYR2	0.000623
SNTA1	GPD1L	0.000626
SNTA1	SGCZ	0.000656
SNTA1	KCNH2	0.000673
SNTA1	CALML5	0.000681
SNTA1	CALML3	0.000681
SNTA1	CALML6	0.000682
SNTA1	CALML4	0.000682
SNTA1	PGM5	0.000725
SNTA1	CACNA1C	0.000733
SNTA1	SNTB1	0.000744
SNTA1	ADRA1D	0.000749
SNTA1	KCNJ5	0.00077
SNTA1	KCNJ2	0.000783
SNTA1	KCNE1	0.000797
SNTA1	KCNE2	0.000806
SNTA1	SGCB	0.000817
SNTA1	SCN4B	0.000877
SNTA1	SGCE	0.000903
SNTA1	SNTB2	0.000905
SNTA1	SGCG	0.000918
SNTA1	SNTG1	0.000938
SNTA1	SSPN	0.00096
SNTA1	UTRN	0.000961
SNTA1	SCN5A	0.000963
SNTA1	SNTG2	0.000965
SNTA1	SGCD	0.000967
SNTA1	SGCA	0.000967
SNTA1	NOS1	0.000979
SNTA1	DTNA	0.000984
SNTA1	DAG1	0.000985
SNTA1	CAV3	0.000989
SNTA1	DMD	0.000998
OXT	PXDNL	0.000407
OXT	PXDN	0.000407
OXT	APLN	0.00041
OXT	TNF	0.000418
OXT	CALML4	0.000422
OXT	MC3R	0.000424
OXT	CALML6	0.000427
OXT	CALML5	0.000432
OXT	CALML3	0.000434
OXT	CNTNAP2	0.000446
OXT	HTR2C	0.00045
OXT	ADRA2C	0.000455
OXT	EDN1	0.000459
OXT	IL1B	0.000461
OXT	SLC12A5	0.000461
OXT	COMT	0.000464
OXT	DBH	0.000468
OXT	SLC17A6	0.000473
OXT	FN1	0.00048
OXT	MAOA	0.000484
OXT	PYY	0.000494
OXT	IL6	0.000497
OXT	ALB	0.000501
OXT	NTRK1	0.000502
OXT	SLC6A3	0.000505
OXT	IGF1	0.000511
OXT	OPRD1	0.000537
OXT	HTR2A	0.000544
OXT	KALRN	0.00055
OXT	ARRB2	0.000552
OXT	ARRB1	0.000553
OXT	PLCB2	0.000571
OXT	GRK2	0.000572
OXT	NPTX2	0.000576
OXT	PLCB3	0.000578
OXT	CRHR1-2	0.000601
OXT	PLCB1	0.000603
OXT	BDNF	0.00061
OXT	OPRM1	0.000614
OXT	TH	0.000626
OXT	AGTR1	0.000628
OXT	SLC6A4	0.000635
OXT	GNAQ	0.000635
OXT	LEP	0.000636
OXT	TAC3	0.000641
OXT	NTRK2	0.000645
OXT	GHRL	0.000652
OXT	VGF	0.000668
OXT	GAST	0.000669
OXT	AGRP	0.000677
OXT	HTR1E	0.000686
OXT	HTR1F	0.000688
OXT	CHRM2	0.000689
OXT	GABBR2	0.000692
OXT	CHRM1	0.000707
OXT	HTR1D	0.000718
OXT	INS	0.00074
OXT	GHSR	0.000763
OXT	SST	0.000769
OXT	AGT	0.000785
OXT	ADRB2	0.000786
OXT	ESR2	0.000791
OXT	HTR1B	0.000795
OXT	PDYN	0.000796
OXT	TRH	0.000806
OXT	PMCH	0.000812
OXT	KNG1	0.000824
OXT	DRD2	0.000838
OXT	NPY	0.000849
OXT	HCRT	0.000851
OXT	HTR1A	0.000854
OXT	CRH	0.00092
OXT	POMC	0.000936
OXT	AVP	0.000959
OXT	AVPR1A	0.000993
OXT	OXTR	0.000999
SLC32A1	NKX2-1	0.000401
SLC32A1	LHFPL4	0.000401
SLC32A1	GRID2	0.000405
SLC32A1	HTR3A	0.000419
SLC32A1	POMC	0.000419
SLC32A1	HTR1A	0.000419
SLC32A1	GRIA4	0.000429
SLC32A1	GABRA6	0.000432
SLC32A1	NRXN3	0.000434
SLC32A1	GRIK1	0.000439
SLC32A1	SLC6A4	0.000441
SLC32A1	PPP1R1B	0.000446
SLC32A1	GABRA4	0.000451
SLC32A1	SLC6A2	0.000455
SLC32A1	DRD1	0.000466
SLC32A1	CNR1	0.000468
SLC32A1	DRD2	0.000472
SLC32A1	NTRK2	0.000477
SLC32A1	BDNF	0.000479
SLC32A1	PMCH	0.000486
SLC32A1	GRM5	5e-04
SLC32A1	GRIN2A	0.000515
SLC32A1	GABRG1	0.000529
SLC32A1	HCRT	0.000531
SLC32A1	MAP2	0.000539
SLC32A1	SLC6A3	0.000543
SLC32A1	GABRA2	0.000547
SLC32A1	GRIN2B	0.000565
SLC32A1	AGRP	0.000574
SLC32A1	GABBR2	0.000575
SLC32A1	EPB41L1	0.000586
SLC32A1	PDYN	0.00059
SLC32A1	CRH	0.000593
SLC32A1	GABRG2	0.000594
SLC32A1	NPY	0.000626
SLC32A1	KALRN	0.000632
SLC32A1	TH	0.00064
SLC32A1	GABRA1	0.000664
SLC32A1	STX1A	0.00067
SLC32A1	RIC8B	0.000696
SLC32A1	SLC12A5	0.000707
SLC32A1	SST	0.000717
SLC32A1	GRIA2	0.000742
